t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
48.59828019142151,-0.65,-0.36,9.55,-0.13,-0.06,0.00,-18.88,18.06,-40.50,1.00,-0.03,0.03,0.06
48.923362731933594,-0.66,-0.34,9.57,-0.06,-0.13,0.13,-19.25,18.50,-40.50,1.00,-0.03,0.03,0.06
49.25043034553528,-0.65,-0.35,9.57,0.06,0.00,-0.06,-19.25,18.88,-40.50,1.00,-0.03,0.03,0.06
49.57440495491028,-0.66,-0.34,9.59,0.06,-0.06,0.00,-19.56,19.25,-40.50,1.00,-0.03,0.03,0.06
49.90227031707764,-0.66,-0.35,9.61,0.00,0.00,-0.06,-19.56,18.50,-40.06,1.00,-0.03,0.03,0.06
50.226194858551025,-0.65,-0.35,9.59,-0.06,0.13,0.06,-20.00,18.88,-40.88,1.00,-0.03,0.03,0.06
50.55339169502258,-0.65,-0.35,9.57,0.06,0.06,-0.06,-18.88,18.88,-40.06,1.00,-0.03,0.03,0.06
50.87799286842346,-0.67,-0.35,9.59,0.00,0.13,-0.13,-19.25,19.25,-40.88,1.00,-0.03,0.03,0.06
51.20507574081421,-0.65,-0.36,9.55,0.06,0.13,-0.06,-19.25,18.50,-40.88,1.00,-0.03,0.03,0.06
51.53024983406067,-0.66,-0.34,9.58,-0.06,-0.06,0.00,-19.56,18.50,-40.06,1.00,-0.03,0.03,0.06
51.85918569564819,-0.67,-0.37,9.58,0.06,0.06,0.00,-20.00,18.88,-40.88,1.00,-0.03,0.03,0.06
52.181750535964966,-0.65,-0.36,9.59,0.00,0.06,0.00,-18.50,18.50,-40.50,1.00,-0.03,0.03,0.06
52.50959324836731,-0.66,-0.36,9.56,0.06,-0.13,0.13,-18.88,19.56,-40.06,1.00,-0.03,0.03,0.06
52.8349335193634,-0.66,-0.35,9.60,-0.06,-0.06,0.00,-18.88,18.50,-40.88,1.00,-0.03,0.03,0.06
53.1636164188385,-0.65,-0.33,9.56,0.06,-0.13,0.00,-19.56,19.25,-40.50,1.00,-0.03,0.03,0.06
53.48608446121216,-0.63,-0.36,9.58,0.00,0.00,0.00,-19.56,18.88,-40.06,1.00,-0.03,0.03,0.06
53.81209874153137,-0.66,-0.37,9.61,-0.06,0.06,0.00,-20.38,18.50,-40.50,1.00,-0.03,0.03,0.06
54.137122631073,-0.67,-0.36,9.56,-0.13,0.06,-0.06,-19.56,18.50,-40.88,1.00,-0.03,0.03,0.06
54.46480965614319,-0.66,-0.37,9.57,-0.06,0.19,0.06,-19.25,18.50,-39.38,1.00,-0.03,0.03,0.06
54.789589643478394,-0.67,-0.35,9.56,0.00,0.00,-0.06,-18.88,18.88,-41.25,1.00,-0.03,0.03,0.06
55.116297483444214,-0.66,-0.36,9.59,0.06,-0.25,0.00,-17.75,19.25,-40.88,1.00,-0.03,0.03,0.06
55.440709829330444,-0.66,-0.35,9.58,0.00,0.13,0.06,-19.25,19.25,-40.50,1.00,-0.03,0.03,0.06
55.768277406692505,-0.67,-0.36,9.61,-0.06,0.13,-0.19,-18.88,18.50,-41.25,1.00,-0.03,0.03,0.06
56.092676639556885,-0.67,-0.36,9.60,0.13,-0.19,0.06,-19.56,18.50,-40.06,1.00,-0.03,0.03,0.06
56.42093467712402,-0.67,-0.35,9.60,-0.06,0.38,-0.06,-20.00,18.50,-40.88,1.00,-0.03,0.03,0.06
56.74573612213135,-0.66,-0.36,9.55,-0.06,-0.19,-0.06,-18.88,18.88,-41.25,1.00,-0.03,0.03,0.06
57.07162308692932,-0.67,-0.36,9.58,0.00,0.06,0.06,-18.88,18.50,-40.50,1.00,-0.03,0.03,0.06
57.396395444869995,-0.67,-0.36,9.58,0.00,-0.13,0.00,-19.56,19.56,-41.25,1.00,-0.03,0.03,0.06
57.7232391834259,-0.65,-0.36,9.56,0.06,-0.25,0.00,-18.88,18.50,-40.50,1.00,-0.03,0.03,0.06
58.04794883728027,-0.67,-0.36,9.58,0.00,0.19,-0.13,-19.56,18.50,-40.56,1.00,-0.03,0.03,0.06
58.37423491477966,-0.67,-0.35,9.61,-0.06,-0.13,0.00,-19.25,18.06,-42.06,1.00,-0.03,0.03,0.06
58.701138734817505,-0.67,-0.35,9.61,-0.13,-0.13,-0.13,-20.00,19.25,-40.88,1.00,-0.03,0.03,0.06
59.02674579620361,-0.65,-0.35,9.58,0.00,-0.25,0.00,-19.25,19.25,-39.75,1.00,-0.03,0.03,0.06
59.35131096839905,-0.66,-0.34,9.59,0.00,0.19,-0.06,-20.69,18.06,-40.56,1.00,-0.03,0.03,0.06
59.67875623703003,-0.67,-0.35,9.58,0.06,-0.19,0.06,-18.88,18.50,-40.88,1.00,-0.03,0.03,0.06
60.00339436531067,-0.66,-0.34,9.57,0.00,0.06,0.00,-18.50,18.50,-40.06,1.00,-0.03,0.03,0.06
60.330174922943115,-0.65,-0.34,9.59,0.00,-0.13,-0.06,-19.56,18.50,-40.88,1.00,-0.03,0.03,0.06
60.65484833717346,-0.65,-0.36,9.59,0.06,0.06,0.13,-19.25,18.50,-40.50,1.00,-0.03,0.03,0.06
60.98183631896973,-0.65,-0.35,9.57,-0.06,-0.13,0.00,-18.88,18.88,-40.88,1.00,-0.03,0.03,0.06
61.30665588378906,-0.67,-0.37,9.58,0.00,0.00,-0.06,-20.00,18.50,-40.56,1.00,-0.03,0.03,0.06
61.6338894367218,-0.65,-0.36,9.59,0.00,0.00,0.00,-19.56,18.88,-39.38,1.00,-0.03,0.03,0.06
61.95811200141907,-0.67,-0.35,9.58,0.00,0.00,0.00,-18.88,18.88,-39.75,1.00,-0.03,0.03,0.06
62.28489875793457,-0.67,-0.36,9.58,-0.06,0.06,0.00,-18.50,18.88,-40.88,1.00,-0.03,0.03,0.06
62.61012125015259,-0.65,-0.36,9.58,-0.06,0.13,0.00,-18.88,18.06,-39.75,1.00,-0.03,0.03,0.06
